"airplaneID","AirlineID","airplaneType"
20708,"AK","320"
20709,"AK","320"
20710,"AK","320"
20711,"AK","320"
20712,"AK","320"
20713,"AK","320"
20714,"AK","320"
20715,"AK","320"
20716,"AK","320"
20717,"AK","320"
20718,"AK","320"
20719,"AK","320"
20720,"AK","320"
20721,"AK","320"
20722,"AK","320"
20723,"AK","320"
20724,"AK","320"
20725,"AK","320"
20726,"AK","320"
20727,"AK","320"
20728,"AK","320"
20729,"AK","320"
20730,"AK","320"
20731,"AK","320"
20732,"AK","320"
20733,"AK","320"
20734,"AK","320"
20735,"AK","320"
20736,"AK","320"
20737,"AK","320"
20738,"AK","320"
20739,"AK","320"
20740,"AK","320"
20741,"AK","320"
20742,"AK","320"
20743,"AK","320"
20744,"AK","320"
20745,"AK","320"
20746,"AK","320"
20747,"AK","320"
20748,"AK","320"
20749,"AK","320"
20750,"AK","320"
20751,"AK","320"
20752,"AK","320"
20753,"AK","320"
20754,"AK","320"
20755,"AK","320"
20756,"AK","320"
20757,"AK","320"
20758,"AK","320"
20759,"AK","320"
20760,"AK","320"
20761,"AK","320"
20762,"AK","320"
20763,"AK","320"
20764,"AK","320"
20765,"AK","320"
20766,"AK","320"
20767,"AK","320"
20768,"AK","320"
20769,"AK","320"
20770,"AK","320"
20771,"AK","320"
20772,"AK","320"
20773,"AK","320"
20774,"AK","320"
20775,"AK","320"
20776,"AK","320"
20777,"AK","320"
20778,"AK","320"
20779,"AK","320"
20780,"AK","320"
20781,"AK","320"
20782,"AK","320"
20783,"AK","320"
20784,"AK","320"
20785,"AK","320"
20786,"AK","320"
20787,"AK","320"
20788,"AK","320"
20789,"AK","320"
20790,"AK","320"
20791,"AK","320"
20792,"AK","320"
20793,"AK","320"
20794,"AK","320"
20795,"AK","320"
20796,"AK","320"
20797,"AK","320"
20798,"AK","320"
20799,"AK","320"
20800,"AK","320"
20801,"AK","320"
20802,"AK","320"
20803,"AK","320"
20804,"AK","320"
20805,"AK","320"
20806,"AK","320"
20807,"AK","320"
20808,"AK","320"
20809,"AK","320"
20810,"AK","320"
20811,"AK","320"
20812,"AK","320"
20813,"AK","320"
20814,"AK","320"
20815,"AK","320"
20816,"AK","320"
20817,"AK","320"
20818,"AK","320"
20819,"AK","320"
20820,"AK","320"
20821,"AK","320"
20822,"AK","320"
20823,"AK","320"
20824,"AK","320"
20825,"AK","320"
20826,"AK","320"
20827,"AK","320"
20828,"AK","320"
20829,"AK","320"
20830,"AK","320"
20831,"AK","320"
20832,"AK","320"
20833,"AK","320"
20834,"AK","320"
20835,"AK","320"
20836,"AK","320"
20837,"AK","320"
20838,"AK","320"
20839,"AK","320"
20840,"AK","320"
20841,"AK","320"
20842,"AK","320"
20843,"AK","320"
20844,"AK","320"
20845,"AK","320"
20846,"AM","CRJ"
20847,"AM","737 ERJ E70 EMJ E75"
20848,"AM","ERJ"
20849,"AM","E75 EMJ ERJ E70"
20850,"AM","ERJ"
20851,"AM","M88"
20852,"AM","319"
20853,"AM","CRJ"
20854,"AM","CR9 M88"
20855,"AM","M88 73W"
20856,"AM","M88 320"
20857,"AM","M90 757 738 M88 320 319"
20858,"AM","M90 757 320 M88"
20859,"AM","76W"
20860,"AM","717"
20861,"AM","M88"
20862,"AM","M88 757 320"
20863,"AM","738 M88 319"
20864,"AM","M88 319"
20865,"AM","M90 M88"
20866,"AM","M90 738 757"
20867,"AM","M88 M90 757"
20868,"AM","717"
20869,"AM","333"
20870,"AM","320"
20871,"AM","M88"
20872,"AM","M88 M90"
20873,"AM","757"
20874,"AM","738 319 73H"
20875,"AM","757 M88 739 73H 320 73W"
20876,"AM","764"
20877,"AM","M88 M90 757"
20878,"AM","757"
20879,"AM","320 M88"
20880,"AM","73W 738 73H EMJ"
20881,"AM","M90"
20882,"AM","320 757 M90 739"
20883,"AM","757"
20884,"AM","CR9"
20885,"AM","757 M88 M90 73H"
20886,"AM","M88 CR9"
20887,"AM","757"
20888,"AM","M88 738 M90 739 320"
20889,"AM","73H M90 M88"
20890,"AM","739 763 757 738"
20891,"AM","73W 738"
20892,"AM","757"
20893,"AM","M90 717 319 M88"
20894,"AM","CR7 CR9"
20895,"AM","CR9 CR7"
20896,"AM","73W M88"
20897,"AM","EMJ E70 ERJ"
20898,"AM","ERJ"
20899,"AM","738"
20900,"AM","EMJ"
20901,"AM","737"
20902,"AM","757 M90 M88 320"
20903,"AM","757"
20904,"AM","E90"
20905,"AM","M88 757 73W 320"
20906,"AM","737"
20907,"AM","76W"
20908,"AM","319"
20909,"AM","787"
20910,"AM","320"
20911,"AM","ERJ"
20912,"AM","ERJ"
20913,"AM","E70"
20914,"AM","ERJ"
20915,"AM","ERJ"
20916,"AM","EMJ"
20917,"AM","ERJ"
20918,"AM","ERJ"
20919,"AM","717"
20920,"AM","ATR"
20921,"AM","737 EMJ E70 ERJ"
20922,"AM","M88"
20923,"AM","EMJ E70"
20924,"AM","ERJ"
20925,"AM","ERJ"
20926,"AM","EMJ 737"
20927,"AM","ERJ"
20928,"AM","738"
20929,"AM","757 320"
20930,"AM","757"
20931,"AM","320"
20932,"AM","737"
20933,"AM","320"
20934,"AM","738"
20935,"AM","738"
20936,"AM","333"
20937,"AM","757"
20938,"AM","738 737 762 EMJ 763 787"
20939,"AM","320"
20940,"AM","738 73G"
20941,"AM","M88"
20942,"AM","320"
20943,"AM","ERJ"
20944,"AM","ERJ"
20945,"AM","ERJ"
20946,"AM","737 EMJ"
20947,"AM","ERJ"
20948,"AM","ERJ"
20949,"AM","319"
20950,"AM","738"
20951,"AM","M88"
20952,"AM","ATR"
20953,"AM","M88 319"
20954,"AM","738 M90 M88 73H"
20955,"AM","M90 738"
20956,"AM","EMJ"
20957,"AM","EMJ ERJ"
20958,"AM","EMJ"
20959,"AM","73H 757 739"
20960,"AM","320"
20961,"AM","319"
20962,"AM","319"
20963,"AM","717 319"
20964,"AM","777 763 762"
20965,"AM","738"
20966,"AM","333"
20967,"AM","320"
20968,"AM","ERJ"
20969,"AM","ERJ"
20970,"AM","ERJ"
20971,"AM","738"
20972,"AM","ERJ"
20973,"AM","ERJ"
20974,"AM","738"
20975,"AM","737 EMJ E70 E75 738 ERJ"
20976,"AM","ERJ"
20977,"AM","ERJ"
20978,"AM","738"
20979,"AM","737"
20980,"AM","E90"
20981,"AM","ERJ"
20982,"AM","738"
20983,"AM","73H"
20984,"AM","738"
20985,"AM","738"
20986,"AM","ERJ"
20987,"AM","ERJ"
20988,"AM","777"
20989,"AM","EMJ"
20990,"AM","ERJ"
20991,"AM","737"
20992,"AM","737"
20993,"AM","ERJ"
20994,"AM","ERJ"
20995,"AM","ERJ"
20996,"AM","ERJ"
20997,"AM","ERJ"
20998,"AM","ERJ"
20999,"AM","ERJ"
21000,"AM","737"
21001,"AM","ERJ"
21002,"AM","ERJ"
21003,"AM","ERJ"
21004,"AM","ERJ"
21005,"AM","EMJ"
21006,"AM","M88"
21007,"AM","737"
21008,"AM","EMJ"
21009,"AM","M88 M90"
21010,"AM","320"
21011,"AM","ATR"
21012,"AM","757 M90 738"
21013,"AM","752 319 757 738"
21014,"AM","738"
21015,"AM","738 787"
21016,"AM","319"
21017,"AM","ERJ"
21018,"AM","EMJ"
21019,"AM","737"
21020,"AM","737"
21021,"AM","738"
21022,"AM","738"
21023,"AM","ERJ"
21024,"AM","737"
21025,"AM","739"
21026,"AM","739 320 73H"
21027,"AM","73J 734"
21028,"AM","739"
21029,"AM","73H"
21030,"AM","M88 757 738"
21031,"AM","763 787"
21032,"AM","319"
21033,"AM","319"
21034,"AM","763 738 762"
21035,"AM","319"
21036,"AM","ERJ"
21037,"AM","E70"
21038,"AM","ERJ"
21039,"AM","319"
21040,"AM","ATR"
21041,"AM","764"
21042,"AM","E90"
21043,"AM","333"
21044,"AM","777 787 762"
21045,"AM","ERJ"
21046,"AM","757 M88 M90"
21047,"AM","757 753 763"
21048,"AM","757"
21049,"AM","737"
21050,"AM","M88 320"
21051,"AM","ERJ 737 EMJ E70 E75"
21052,"AM","EMJ ERJ E75 E70"
21053,"AM","73H 73W 738 EMJ"
21054,"AM","E70 EMJ ERJ"
21055,"AM","737"
21056,"AM","737"
21057,"AM","787"
21058,"AM","E70"
21059,"AM","EMJ"
21060,"AM","ATR"
21061,"AM","737 EMJ E70 ERJ"
21062,"AM","EMJ E70"
21063,"AM","EMJ 737"
21064,"AM","762 737 738 EMJ 763 787"
21065,"AM","EMJ 737"
21066,"AM","ATR"
21067,"AM","EMJ"
21068,"AM","EMJ ERJ"
21069,"AM","319"
21070,"AM","763 762 777"
21071,"AM","737 EMJ E70 E75 738 ERJ"
21072,"AM","777"
21073,"AM","EMJ"
21074,"AM","737"
21075,"AM","737"
21076,"AM","EMJ"
21077,"AM","737"
21078,"AM","EMJ"
21079,"AM","ATR"
21080,"AM","738 787"
21081,"AM","EMJ"
21082,"AM","737"
21083,"AM","737"
21084,"AM","787"
21085,"AM","762 738 763"
21086,"AM","E70"
21087,"AM","ATR"
21088,"AM","777 787 762"
21089,"AM","ERJ"
21090,"AM","737"
21091,"AM","737"
21092,"AM","737 EMJ E70 ERJ"
21093,"AM","ERJ"
21094,"AM","EMJ ERJ E75"
21095,"AM","737 738 EMJ ERJ"
21096,"AM","737"
21097,"AM","EMJ"
21098,"AM","ERJ"
21099,"AM","E75 ERJ"
21100,"AM","737"
21101,"AM","ERJ"
21102,"AM","CRJ"
21103,"AM","738 73G"
21104,"AM","738 ERJ 737 EMJ"
21105,"AM","ATR"
21106,"AM","E70"
21107,"AM","EMJ"
21108,"AM","E70"
21109,"AM","EMJ"
21110,"AM","762 763"
21111,"AM","737"
21112,"AM","EMJ 738 737 ERJ"
21113,"AM","738"
21114,"AM","ERJ"
21115,"AM","ERJ"
21116,"AM","E70 ERJ E75 EMJ"
21117,"AM","E70 EMJ ERJ E75"
21118,"AM","ERJ EMJ"
21119,"AM","737 787 777 762"
21120,"AM","CRJ ATR"
21121,"AM","EMJ"
21122,"AM","737"
21123,"AM","E75 AT7"
21124,"AM","EMJ 737 ERJ E70"
21125,"AM","738"
21126,"AM","ERJ"
21127,"AM","ERJ EMJ"
21128,"AM","E75 ERJ"
21129,"AM","M88 M90"
21130,"AM","737"
21131,"AM","EMJ"
21132,"AM","737 EMJ E70 ERJ"
21133,"AM","EMJ"
21134,"AM","AT7"
21135,"AM","M90"
21136,"AM","ERJ"
21137,"AM","738"
21138,"AM","319"
21139,"AM","320 757"
21140,"AM","320"
21141,"AM","M88 757 M90"
21142,"AM","EMJ ERJ E75"
21143,"AM","ERJ"
21144,"AM","CR9"
21145,"AM","ERJ"
21146,"AM","ERJ"
21147,"AM","ERJ"
21148,"AM","ERJ"
21149,"AM","319"
21150,"AM","ERJ"
21151,"AM","ERJ"
21152,"AM","737"
21153,"AM","737 EMJ ERJ"
21154,"AM","ERJ"
21155,"AM","E90"
21156,"AM","ERJ"
21157,"AM","ERJ"
21158,"AM","AT7"
21159,"AM","ERJ"
21160,"AM","ERJ"
21161,"AM","ERJ"
21162,"AM","737"
21163,"AM","ERJ"
21164,"AM","739"
21165,"AM","ERJ"
21166,"AM","EMJ"
21167,"AM","ERJ"
21168,"AM","787"
21169,"AM","E75 ERJ"
21170,"AM","738"
21171,"AM","737"
21172,"AM","737"
21173,"AM","73G 738"
21174,"AM","ERJ"
21175,"AM","ATR"
21176,"AM","ATR"
21177,"AM","ERJ"
21178,"AM","CRJ"
21179,"AM","M88 757 M90"
21180,"AM","ERJ"
21181,"AM","M88 320"
21182,"AM","73G E90"
21183,"AM","738 73G"
21184,"AM","E90"
21185,"AM","738 73G"
21186,"AM","E90"
21187,"AM","73G 738"
21188,"AM","73G E90"
21189,"AM","777"
21190,"AM","757"
21191,"AM","ERJ"
21192,"AM","739 320 73H"
21193,"AM","ERJ 738 737 EMJ"
21194,"AM","73J"
21195,"AM","73J 739"
21196,"AM","CR9"
21197,"AM","ATR"
21198,"AM","ERJ"
21199,"AM","M88 M90 739"
21200,"AM","M88"
21201,"AM","E70"
21202,"AM","ATR"
21203,"AM","M90 M88"
21204,"AM","EMJ"
21205,"AM","73J"
21206,"AM","E70"
21207,"AM","EMJ"
21208,"AM","ERJ"
21209,"AM","762 763"
21210,"AM","739 76W 757"
21211,"AM","763"
21212,"AM","738"
21213,"AM","738"
21214,"AM","737"
21215,"AM","738"
21216,"AM","73J 739"
21217,"AM","734"
21218,"AM","73H"
21219,"AM","734"
21220,"AM","73W 738"
21221,"AM","734"
21222,"AM","EMJ 738 737"
21223,"AM","734"
21224,"AM","734"
21225,"AM","CR9"
21226,"AM","738"
21227,"AM","757 753"
21228,"AM","763"
21229,"AM","320"
21230,"AM","CR9"
21231,"AM","CR9"
21232,"AM","ERJ"
21233,"AM","ERJ"
21234,"AM","738"
21235,"AM","717 M90 M88"
21236,"AM","ERJ E70 E75 EMJ"
21237,"AM","AT7"
21238,"AM","AT7"
21239,"AM","ERJ"
21240,"AM","ERJ E70 EMJ E75"
21241,"AM","ERJ EMJ"
21242,"AM","EMJ"
21243,"AM","ERJ"
21244,"AM","738"
21245,"AM","EMJ"
21246,"AM","738"
21247,"AM","ERJ"
21248,"AM","737 787 762 777"
21249,"AM","787"
21250,"AM","777"
21251,"AM","ERJ"
21252,"AM","ERJ"
21253,"AM","ERJ"
21254,"AM","757"
21255,"AM","CRJ ATR"
21256,"AM","ERJ"
21257,"AM","ERJ"
21258,"AM","EMJ"
21259,"AM","737"
21260,"AM","AT7"
21261,"AM","ERJ"
21262,"AM","AT7"
21263,"AM","AT7"
21264,"AM","737 EMJ ERJ E70"
21265,"AM","AT7"
21266,"AM","ATR"
21267,"AM","AT7"
21268,"AM","319"
21269,"AM","CRJ"
21270,"AM","CR9 CR7"
21271,"AM","738"
21272,"AM","ERJ"
21273,"AM","739"
21274,"AM","ERJ EMJ"
21275,"AM","73H"
21276,"AM","E75 ERJ"
21277,"AP","320"
21278,"AP","32S 321"
21279,"AP","320"
21280,"AP","320"
21281,"AP","320"
21282,"AP","320"
21283,"AP","32S"
21284,"AP","320"
21285,"AP","32S 320 319"
21286,"AP","320"
21287,"AP","320"
21288,"AP","320"
21289,"AP","320"
21290,"AP","320"
21291,"AP","320"
21292,"AP","320"
21293,"AP","319 E90"
21294,"AP","320"
21295,"AP","320"
21296,"AP","320"
21297,"AP","320"
21298,"AP","320"
21299,"AP","320"
21300,"AP","320"
21301,"AP","320"
21302,"AP","320"
21303,"AP","320"
21304,"AP","320"
21305,"AP","320"
21306,"AP","320"
21307,"AP","320"
21308,"AP","320"
21309,"AP","32S 321"
21310,"AP","32S E75 319"
21311,"AP","32S 320 319"
21312,"AP","319 E90"
21313,"AP","E90 32S"
21314,"AP","32S 320 E75"
21315,"AP","320"
21316,"AP","320"
21317,"AP","320"
21318,"AP","E90 32S"
21319,"AP","320"
21320,"AP","320"
21321,"AP","320"
21322,"AP","32S E75"
21323,"AP","320"
21324,"AP","320"
21325,"AP","320"
21326,"AP","320"
21327,"AP","320"
21328,"AP","320"
21329,"AP","320"
21330,"AP","320"
21331,"AP","320"
21332,"AP","320"
21333,"AP","320"
21334,"AP","320"
21335,"AP","320"
21336,"AP","320"
21337,"AP","320"
21338,"AP","320"
21339,"AP","320"
21340,"AP","320"
21341,"AP","320"
21342,"AP","320"
21343,"AP","320"
21344,"AP","320"
21345,"AP","320"
21346,"AP","320"
21347,"AP","320"
21348,"AP","320"
21349,"AP","320"
21350,"AP","320"
21351,"AP","320"
21352,"AP","320"
21353,"AP","320"
21354,"AP","320"
21355,"AP","320"
21356,"AP","320"
21357,"AP","320"
21358,"AP","320"
21359,"AP","320"
21360,"AP","320"
21361,"AP","320"
21362,"AP","320"
21363,"AP","320"
21364,"AP","320"
21365,"AR","E90"
21366,"AR","737"
21367,"AR","737"
21368,"AR","737"
21369,"AR","737"
21370,"AR","E90"
21371,"AR","737"
21372,"AR","E90"
21373,"AR","E90"
21374,"AR","E90"
21375,"AR","737"
21376,"AR","E90"
21377,"AR","737"
21378,"AR","737"
21379,"AR","737"
21380,"AR","737"
21381,"AR","E90"
21382,"AR","737"
21383,"AR","E90"
21384,"AR","737"
21385,"AR","737"
21386,"AR","737"
21387,"AR","737"
21388,"AR","E90"
21389,"AR","737"
21390,"AR","E90"
21391,"AR","737"
21392,"AR","737"
21393,"AR","737"
21394,"AR","737"
21395,"AR","737"
21396,"AR","E90"
21397,"AR","E90"
21398,"AR","E90"
21399,"AR","737"
21400,"AR","737"
21401,"AR","E90"
21402,"AR","737"
21403,"AR","737"
21404,"AR","737"
21405,"AR","737"
21406,"AR","E90"
21407,"AR","E90"
21408,"AR","E90"
21409,"AR","737"
21410,"AR","737"
21411,"AR","340"
21412,"AR","737"
21413,"AR","340"
21414,"AR","737"
21415,"AR","737"
21416,"AR","737"
21417,"AR","737"
21418,"AR","737"
21419,"AR","340"
21420,"AR","E90"
21421,"AR","737"
21422,"AR","737"
21423,"AR","737"
21424,"AR","E90"
21425,"AR","737"
21426,"AR","E90"
21427,"AR","E90"
21428,"AR","737"
21429,"AR","737"
21430,"AR","E90"
21431,"AR","340"
21432,"AR","E90"
21433,"AR","E90"
21434,"AR","737"
21435,"AR","340"
21436,"AR","340"
21437,"AR","737"
21438,"AR","737"
21439,"AR","340"
21440,"AR","737"
21441,"AR","340"
21442,"AR","340"
21443,"AR","737"
21444,"AR","737"
21445,"AR","E90"
21446,"AR","737"
21447,"AR","330"
21448,"AR","737"
21449,"AR","340"
21450,"AR","E90"
21451,"AR","340 330"
21452,"AR","E90"
21453,"AR","737"
21454,"AR","E90"
21455,"AR","E90"
21456,"AR","340"
21457,"AR","737"
21458,"AR","340"
21459,"AR","737"
21460,"AR","E90"
21461,"AR","737"
21462,"AR","737"
21463,"AR","737"
21464,"AR","737"
21465,"AR","737"
21466,"AR","737"
21467,"AR","E90"
21468,"AR","737"
21469,"AR","737"
21470,"AR","E90"
21471,"AR","E90"
21472,"AR","330"
21473,"AR","737"
21474,"AR","E90"
21475,"AR","737"
21476,"AR","E90"
21477,"AR","340"
21478,"AR","737"
21479,"AR","737"
21480,"AR","737"
21481,"AR","737"
21482,"AR","E90"
21483,"AR","737"
21484,"AR","E90"
21485,"AR","330 340"
21486,"AR","737"
21487,"AR","E90"
21488,"AR","737"
21489,"AR","737"
21490,"AR","737"
21491,"AR","E90"
21492,"AR","737"
21493,"AR","E90"
21494,"AR","737"
21495,"AR","737"
21496,"AR","737"
21497,"AR","737"
21498,"AR","737"
21499,"AR","737"
21500,"AR","E90"
21501,"AR","E90"
21502,"AR","E90"
21503,"AR","E90"
21504,"AR","737"
21505,"AR","E90"
21506,"AR","737"
21507,"AR","E90"
21508,"AR","737"
21509,"AR","E90"
21510,"AR","E90"
21511,"AR","E90"
21512,"AR","737"
21513,"AR","737"
21514,"AR","737"
21515,"AR","340"
21516,"AR","737"
21517,"AR","E90"
21518,"AR","737"
21519,"AS","CR7 CRJ"
21520,"AS","734 73Q"
21521,"AS","734 73Q"
21522,"AS","SF3"
21523,"AS","DH4"
21524,"AS","734 73Q"
21525,"AS","734 73Q"
21526,"AS","SF3"
21527,"AS","SF3"
21528,"AS","73Q 734"
21529,"AS","73Q"
21530,"AS","SF3"
21531,"AS","73Q"
21532,"AS","SF3"
21533,"AS","BE1 DH8"
21534,"AS","73H 73Q"
21535,"AS","73H"
21536,"AS","BE1 DH8"
21537,"AS","734 73Q"
21538,"AS","DH8"
21539,"AS","73H"
21540,"AS","73H"
21541,"AS","SF3"
21542,"AS","73Q 734"
21543,"AS","73H"
21544,"AS","73Q 734"
21545,"AS","73H 73G 734 739"
21546,"AS","73Q"
21547,"AS","SF3"
21548,"AS","73H 73J 734 73Q 739 73G"
21549,"AS","SF3"
21550,"AS","SF3"
21551,"AS","SF3 DH8"
21552,"AS","DH8 BE1"
21553,"AS","SF3"
21554,"AS","SF3"
21555,"AS","M88 320"
21556,"AS","738 319 320 M88 73H 717"
21557,"AS","M88 320 73W 717 319"
21558,"AS","M88 M90 319"
21559,"AS","M88 CR9 73H 320 738 CR7 319"
21560,"AS","M88 717 CRJ"
21561,"AS","717 CR9 M88 CRJ"
21562,"AS","757 739 M90"
21563,"AS","757 76W 763 739"
21564,"AS","M88 320 319"
21565,"AS","757 320 73H"
21566,"AS","757 M88 M90"
21567,"AS","M90 M88 319"
21568,"AS","757 M88 M90"
21569,"AS","73J 73H"
21570,"AS","M90 717"
21571,"AS","M90 M88 739 320 738"
21572,"AS","757 M88 M90"
21573,"AS","739 763"
21574,"AS","M88 717 319"
21575,"AS","73J"
21576,"AS","763 757"
21577,"AS","717 CR7 CRJ CR9"
21578,"AS","738 M83"
21579,"AS","739 73H"
21580,"AS","738"
21581,"AS","73Q 734"
21582,"AS","M88 320"
21583,"AS","DH4"
21584,"AS","DH4"
21585,"AS","73H"
21586,"AS","73H"
21587,"AS","DH4"
21588,"AS","DH4"
21589,"AS","M88 738 319 320 717"
21590,"AS","738"
21591,"AS","DH4"
21592,"AS","DH4 CR7"
21593,"AS","CR7"
21594,"AS","DH4"
21595,"AS","DH4"
21596,"AS","DH4"
21597,"AS","SF3"
21598,"AS","738 757"
21599,"AS","SF3"
21600,"AS","73H"
21601,"AS","SF3"
21602,"AS","73H"
21603,"AS","73J 73H"
21604,"AS","73Q"
21605,"AS","73H 73Q"
21606,"AS","73Q"
21607,"AS","CR7"
21608,"AS","73H 73G"
21609,"AS","DH4"
21610,"AS","SF3"
21611,"AS","73Q"
21612,"AS","73Q"
21613,"AS","M88 73W 717 319"
21614,"AS","M90 M88"
21615,"AS","738"
21616,"AS","CR7"
21617,"AS","73H"
21618,"AS","73H"
21619,"AS","73H"
21620,"AS","CR7"
21621,"AS","739 73G 73H"
21622,"AS","738 763 757 M83"
21623,"AS","73J"
21624,"AS","738 M80 M83 757"
21625,"AS","73J 739"
21626,"AS","738 757 763"
21627,"AS","738"
21628,"AS","SF3"
21629,"AS","739"
21630,"AS","753 739 757"
21631,"AS","DH4"
21632,"AS","CRJ"
21633,"AS","BE1 DH8"
21634,"AS","DH4"
21635,"AS","DH4"
21636,"AS","73J"
21637,"AS","73H 73Q"
21638,"AS","73H 73Q"
21639,"AS","73J 73H 73G 739"
21640,"AS","CRJ"
21641,"AS","DH4"
21642,"AS","DH4"
21643,"AS","CR7"
21644,"AS","DH4"
21645,"AS","73H"
21646,"AS","73H"
21647,"AS","73H"
21648,"AS","DH4"
21649,"AS","734"
21650,"AS","M88 73H CR9 CR7 320 738 319"
21651,"AS","DH4"
21652,"AS","DH4"
21653,"AS","DH4"
21654,"AS","DH4"
21655,"AS","73H"
21656,"AS","73H"
21657,"AS","757"
21658,"AS","73H"
21659,"AS","73H"
21660,"AS","73H"
21661,"AS","73H"
21662,"AS","73H"
21663,"AS","BE1 DH8"
21664,"AS","M88 717 CR7 CRJ"
21665,"AS","CR7"
21666,"AS","73J"
21667,"AS","738"
21668,"AS","SF3"
21669,"AS","717 CR9 CRJ M88"
21670,"AS","757 739 M90 738"
21671,"AS","321 762"
21672,"AS","757 73H"
21673,"AS","738"
21674,"AS","321 763"
21675,"AS","734 73Q"
21676,"AS","734"
21677,"AS","73Q"
21678,"AS","734 73Q 73H"
21679,"AS","734"
21680,"AS","73Q"
21681,"AS","757"
21682,"AS","73H"
21683,"AS","73H"
21684,"AS","73H"
21685,"AS","DH8"
21686,"AS","734"
21687,"AS","734 73Q"
21688,"AS","734"
21689,"AS","73Q"
21690,"AS","73H"
21691,"AS","73H"
21692,"AS","73G 73H"
21693,"AS","73G 73H 739 73J"
21694,"AS","CRJ CR7"
21695,"AS","73G 739"
21696,"AS","763 757 73H 76W"
21697,"AS","M83 738"
21698,"AS","738"
21699,"AS","738"
21700,"AS","757 738"
21701,"AS","738"
21702,"AS","73H"
21703,"AS","CR7"
21704,"AS","738 763 757 M83"
21705,"AS","CRJ"
21706,"AS","CRJ"
21707,"AS","73H"
21708,"AS","757 753"
21709,"AS","CR7"
21710,"AS","738"
21711,"AS","321 762"
21712,"AS","757"
21713,"AS","757"
21714,"AS","DH4"
21715,"AS","757 738"
21716,"AS","73H"
21717,"AS","DH4"
21718,"AS","757 777 763 738"
21719,"AS","DH4"
21720,"AS","CRJ"
21721,"AS","319"
21722,"AS","739"
21723,"AS","757"
21724,"AS","CR7"
21725,"AS","738"
21726,"AS","73J 73H 734 739 73G"
21727,"AS","CRJ"
21728,"AS","738"
21729,"AS","739 73H"
21730,"AS","738"
21731,"AS","CRJ"
21732,"AS","CRJ"
21733,"AS","CRJ CR7"
21734,"AS","73H 734 739 73J 73G"
21735,"AS","738"
21736,"AS","73J 734"
21737,"AS","CRJ"
21738,"AS","M83"
21739,"AS","DH4"
21740,"AS","CRJ"
21741,"AS","734 739 73J"
21742,"AS","739"
21743,"AS","73H"
21744,"AS","CR7"
21745,"AS","CR7"
21746,"AS","757"
21747,"AS","73H"
21748,"AS","73H"
21749,"AS","73H"
21750,"AS","73H"
21751,"AS","DH4"
21752,"AS","DH4"
21753,"AS","DH4"
21754,"AS","DH4"
21755,"AS","SF3"
21756,"AS","SF3"
21757,"AS","73J"
21758,"AS","757 738"
21759,"AS","73H"
21760,"AS","73H 73J"
21761,"AS","M88 320 319"
21762,"AS","73H"
21763,"AS","DH4"
21764,"AS","DH4"
21765,"AS","DH4"
21766,"AS","M88 757 M90 73H"
21767,"AS","777 763 757 738"
21768,"AS","763 757 738"
21769,"AS","DH4"
21770,"AS","CRJ"
21771,"AS","DH4"
21772,"AS","DH4"
21773,"AS","DH4"
21774,"AS","753 757"
21775,"AS","738 739"
21776,"AS","739 73G 73J"
21777,"AS","M90 757 M88"
21778,"AS","319"
21779,"AS","319 320"
21780,"AS","739"
21781,"AS","73H"
21782,"AS","73H"
21783,"AS","73H"
21784,"AS","73H"
21785,"AS","DH4"
21786,"AS","73G 73H 734"
21787,"AS","757"
21788,"AS","73H"
21789,"AS","73H"
21790,"AS","73H"
21791,"AS","73H"
21792,"AS","73H"
21793,"AS","73H"
21794,"AS","CR7"
21795,"AS","CR7"
21796,"AS","73Q 734"
21797,"AS","734"
21798,"AS","CR7"
21799,"AS","734 73H"
21800,"AS","73H"
21801,"AS","738"
21802,"AS","E75"
21803,"AS","73G"
21804,"AS","738"
21805,"AS","73H 739 73J"
21806,"AS","738"
21807,"AS","M90 M88 319"
21808,"AS","73Q 734"
21809,"AS","73Q 734"
21810,"AS","SF3"
21811,"AS","M90 757 M88"
21812,"AS","73H 734 73J 73G"
21813,"AS","73J"
21814,"AS","DH4"
21815,"AS","DH4"
21816,"AS","DH4 CR7"
21817,"AS","73H"
21818,"AS","CR7"
21819,"AS","73H"
21820,"AS","73J"
21821,"AS","739"
21822,"AS","DH4"
21823,"AS","DH4"
21824,"AS","DH4"
21825,"AS","73H"
21826,"AS","73H 73G"
21827,"AS","734 73H 73G 739 73J"
21828,"AS","CR7"
21829,"AS","DH4"
21830,"AS","DH4"
21831,"AS","DH4"
21832,"AS","73H"
21833,"AS","CR7"
21834,"AS","73G"
21835,"AS","734 73G 73H"
21836,"AS","DH4"
21837,"AS","734 73J"
21838,"AS","DH4"
21839,"AS","DH4"
21840,"AS","73G 73H 734 73J 739"
21841,"AS","CR7"
21842,"AS","DH4 CR7"
21843,"AS","734 73G"
21844,"AS","734 73G 73H"
21845,"AS","757 320 73H"
21846,"AS","DH4"
21847,"AS","73G"
21848,"AS","DH4"
21849,"AS","CR7"
21850,"AS","DH4"
21851,"AS","73J 73H"
21852,"AS","CRJ"
21853,"AS","734 73G 73H"
21854,"AS","73H 73J 73G 734"
21855,"AS","738"
21856,"AS","M90 717"
21857,"AS","SF3"
21858,"AS","DH4"
21859,"AS","DH4"
21860,"AS","73Q"
21861,"AS","73Q"
21862,"AS","73G"
21863,"AS","73H 734 73J"
21864,"AS","734"
